# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      20     0.20580     0.35646     0.00000   -2.658047488   -4.089935775   -1.431888286
     1      20     0.21290     0.36875     0.00000   -2.666422570   -4.114268846   -1.447846275
     1      20     0.21999     0.38104     0.00000   -2.668662750   -4.133196942   -1.464534191
     1      20     0.22709     0.39333     0.00000   -2.665224131   -4.146131852   -1.480907721
     1      20     0.23419     0.40562     0.00000   -2.656516750   -4.152055707   -1.495538957
     1      20     0.24128     0.41791     0.00000   -2.642942717   -4.148895046   -1.505952329
     1      20     0.24838     0.43021     0.00000   -2.624948006   -4.135181932   -1.510233926
     1      20     0.25548     0.44250     0.00000   -2.603127395   -4.113985206   -1.510857812
     1      20     0.26257     0.45479     0.00000   -2.578556307   -4.089530975   -1.510974668
     1      20     0.26967     0.46708     0.00000   -2.554506525   -4.063503981   -1.508997457
     1      20     0.27677     0.47937     0.00000   -2.537836816   -4.054913140   -1.517076324
     1      20     0.28386     0.49166     0.00000   -2.550847980   -3.993920243   -1.443072263
     1      20     0.29096     0.50395     0.00000   -2.631609997   -4.070294909   -1.438684913
     1      20     0.29805     0.51625     0.00000   -2.707355021   -4.156461992   -1.449106971
     1      20     0.30515     0.52854     0.00000   -2.771487143   -4.232783758   -1.461296615
     1      20     0.31225     0.54083     0.00000   -2.821951070   -4.295745726   -1.473794656
     1      20     0.31934     0.55312     0.00000   -2.858200067   -4.334923374   -1.476723307
     1      20     0.32644     0.56541     0.00000   -2.879030377   -4.364382539   -1.485352162
     1      20     0.33354     0.57770     0.00000   -2.894056414   -4.384684573   -1.490628159
     1      20     0.34063     0.59000     0.00000   -2.903799935   -4.395462939   -1.491663004
     1      20     0.34773     0.60229     0.00000   -2.907642397   -4.399342496   -1.491700099
     1      20     0.35374     0.59191     0.00000   -2.904362127   -4.396029583   -1.491667457
     1      20     0.35976     0.58154     0.00000   -2.893280860   -4.384833265   -1.491552405
     1      20     0.36577     0.57117     0.00000   -2.871401168   -4.362588771   -1.491187603
     1      20     0.37178     0.56079     0.00000   -2.831844678   -4.333708155   -1.501863477
     1      20     0.37780     0.55042     0.00000   -2.767569942   -4.266394529   -1.498824587
     1      20     0.38381     0.54004     0.00000   -2.686324288   -4.179999346   -1.493675058
     1      20     0.38982     0.52967     0.00000   -2.591403794   -4.077782235   -1.486378441
     1      20     0.39584     0.51930     0.00000   -2.486209513   -3.963599978   -1.477390465
     1      20     0.40185     0.50892     0.00000   -2.407900477   -3.970599515   -1.562699038
     1      20     0.40786     0.49855     0.00000   -2.415655605   -3.960617317   -1.544961712
     1      20     0.41388     0.48817     0.00000   -2.428728498   -3.969163463   -1.540434966
     1      20     0.41989     0.47780     0.00000   -2.446199946   -3.978855080   -1.532655134
     1      20     0.42590     0.46743     0.00000   -2.463240022   -3.988544049   -1.525304027
     1      20     0.43192     0.45705     0.00000   -2.478785709   -3.998344520   -1.519558811
     1      20     0.43793     0.44668     0.00000   -2.492437287   -4.008456847   -1.516019560
     1      20     0.44394     0.43631     0.00000   -2.504015818   -4.018251408   -1.514235590
     1      20     0.44996     0.42593     0.00000   -2.513458823   -4.026438709   -1.512979886
     1      20     0.45597     0.41556     0.00000   -2.520788812   -4.032424243   -1.511635431
     1      20     0.46198     0.40518     0.00000   -2.526101979   -4.043652451   -1.517550472
     1      20     0.46800     0.39481     0.00000   -2.529562249   -4.046948173   -1.517385923
     1      20     0.47401     0.38444     0.00000   -2.531396533   -4.039224923   -1.507828390
     1      20     0.48002     0.37406     0.00000   -2.531886939   -4.035199870   -1.503312931
     1      20     0.48604     0.36369     0.00000   -2.531359238   -4.029704773   -1.498345535
     1      20     0.49205     0.35331     0.00000   -2.530167244   -4.021805097   -1.491637853
     1      20     0.49806     0.34294     0.00000   -2.528672394   -4.010801048   -1.482128654
     1      20     0.50408     0.33257     0.00000   -2.527220158   -3.996335286   -1.469115128
     1      20     0.51009     0.32219     0.00000   -2.526115022   -3.979476230   -1.453361208
     1      20     0.51610     0.31182     0.00000   -2.525596659   -3.963077026   -1.437480367
     1      20     0.52212     0.30145     0.00000   -2.525819659   -3.961515858   -1.435696199
     1      20     0.51146     0.29529     0.00000   -2.524597770   -3.946103463   -1.421505693
     1      20     0.50081     0.28914     0.00000   -2.520933722   -3.943741237   -1.422807514
     1      20     0.49015     0.28299     0.00000   -2.514832524   -3.940579300   -1.425746775
     1      20     0.47950     0.27684     0.00000   -2.506302474   -3.934987151   -1.428684677
     1      20     0.46884     0.27069     0.00000   -2.495355321   -3.926433350   -1.431078030
     1      20     0.45819     0.26453     0.00000   -2.482006125   -3.918369721   -1.436363596
     1      20     0.44753     0.25838     0.00000   -2.466273494   -3.908660911   -1.442387416
     1      20     0.43687     0.25223     0.00000   -2.448179756   -3.891380137   -1.443200381
     1      20     0.42622     0.24608     0.00000   -2.427750685   -3.867542415   -1.439791730
     1      20     0.41556     0.23993     0.00000   -2.405016035   -3.847225182   -1.442209147
     1      20     0.40491     0.23377     0.00000   -2.380009595   -3.824591362   -1.444581767
     1      20     0.39425     0.22762     0.00000   -2.352769329   -3.797579602   -1.444810274
     1      20     0.38360     0.22147     0.00000   -2.323337787   -3.768210134   -1.444872347
     1      20     0.37294     0.21532     0.00000   -2.291762500   -3.736641917   -1.444879417
     1      20     0.36229     0.20917     0.00000   -2.258096322   -3.702291306   -1.444194985
     1      20     0.35163     0.20301     0.00000   -2.222398035   -3.658940680   -1.436542645
     1      20     0.34098     0.19686     0.00000   -2.184732681   -3.615370222   -1.430637541
     1      20     0.33032     0.19071     0.00000   -2.145172542   -3.560890083   -1.415717541
     1      20     0.31966     0.18456     0.00000   -2.103797163   -3.501204128   -1.397406965
     1      20     0.30901     0.17841     0.00000   -2.060694343   -3.438763612   -1.378069268
     1      20     0.29835     0.17225     0.00000   -2.015960557   -3.375731518   -1.359770960
     1      20     0.28770     0.16610     0.00000   -1.969701869   -3.313887558   -1.344185689
     1      20     0.27704     0.15995     0.00000   -1.922035055   -3.254603152   -1.332568097
     1      20     0.26639     0.15380     0.00000   -1.873088700   -3.198555415   -1.325466715
     1      20     0.25573     0.14765     0.00000   -1.823005401   -3.144844078   -1.321838677
     1      20     0.24508     0.14149     0.00000   -1.771945554   -3.093178678   -1.321233124
     1      20     0.23442     0.13534     0.00000   -1.720095022   -3.040773041   -1.320678019
     1      20     0.22376     0.12919     0.00000   -1.667686634   -2.987763277   -1.320076644
     1      20     0.21311     0.12304     0.00000   -1.615075559   -2.934012220   -1.318936661
     1      20     0.20245     0.11689     0.00000   -1.563178180   -2.879439499   -1.316261319
     1      20     0.19180     0.11073     0.00000   -1.520714265   -2.798934486   -1.278220221
     1      20     0.18114     0.10458     0.00000   -1.544080159   -2.747129452   -1.203049294
     1      20     0.17049     0.09843     0.00000   -1.587430896   -2.786769083   -1.199338187
     1      20     0.15983     0.09228     0.00000   -1.630413049   -2.829230258   -1.198817209
     1      20     0.14918     0.08613     0.00000   -1.671594108   -2.870318634   -1.198724526
     1      20     0.13852     0.07998     0.00000   -1.710465333   -2.909295233   -1.198829900
     1      20     0.12787     0.07382     0.00000   -1.746427539   -2.945788306   -1.199360767
     1      20     0.11721     0.06767     0.00000   -1.776872872   -2.979873528   -1.203000656
     1      20     0.10655     0.06152     0.00000   -1.761619707   -3.022413153   -1.260793446
     1      20     0.09590     0.05537     0.00000   -1.689901637   -2.994455739   -1.304554102
     1      20     0.08524     0.04922     0.00000   -1.614427238   -2.936543005   -1.322115767
     1      20     0.07459     0.04306     0.00000   -1.539300397   -2.872744802   -1.333444405
     1      20     0.06393     0.03691     0.00000   -1.465320656   -2.818286114   -1.352965457
     1      20     0.05328     0.03076     0.00000   -1.393105099   -2.768546095   -1.375440996
     1      20     0.04262     0.02461     0.00000   -1.323503975   -2.717414608   -1.393910633
     1      20     0.03197     0.01846     0.00000   -1.257999459   -2.684185766   -1.426186306
     1      20     0.02131     0.01230     0.00000   -1.199603564   -2.712334953   -1.512731388
     1      20     0.01066     0.00615     0.00000   -1.155035248   -2.726001232   -1.570965984
     1      20     0.00000     0.00000     0.00000   -1.137122618   -2.731839094   -1.594716476
     1      21     0.00000     0.00000     0.00000   -0.913778158   -2.144227487   -1.230449329
     1      21     0.00710     0.01229     0.00000   -0.905355433   -2.150451638   -1.245096205
     1      21     0.01419     0.02458     0.00000   -0.900518601   -2.147583269   -1.247064668
     1      21     0.02129     0.03687     0.00000   -0.911440751   -2.154701543   -1.243260792
     1      21     0.02839     0.04917     0.00000   -0.933647033   -2.179283970   -1.245636938
     1      21     0.03548     0.06146     0.00000   -0.964564137   -2.216666910   -1.252102773
     1      21     0.04258     0.07375     0.00000   -1.003369014   -2.263635183   -1.260266169
     1      21     0.04968     0.08604     0.00000   -1.049785156   -2.318609276   -1.268824120
     1      21     0.05677     0.09833     0.00000   -1.103685720   -2.380574400   -1.276888680
     1      21     0.06387     0.11062     0.00000   -1.164950514   -2.448260767   -1.283310253
     1      21     0.07097     0.12292     0.00000   -1.233398021   -2.520168792   -1.286770772
     1      21     0.07806     0.13521     0.00000   -1.308739503   -2.596196774   -1.287457271
     1      21     0.08516     0.14750     0.00000   -1.390524586   -2.677989054   -1.287464469
     1      21     0.09226     0.15979     0.00000   -1.477950481   -2.765331021   -1.287380540
     1      21     0.09935     0.17208     0.00000   -1.566522481   -2.845932494   -1.279410013
     1      21     0.10645     0.18437     0.00000   -1.561695581   -2.767488443   -1.205792861
     1      21     0.11354     0.19667     0.00000   -1.518885633   -2.732754097   -1.213868465
     1      21     0.12064     0.20896     0.00000   -1.476684445   -2.706702256   -1.230017811
     1      21     0.12774     0.22125     0.00000   -1.437254135   -2.687709092   -1.250454956
     1      21     0.13483     0.23354     0.00000   -1.402293642   -2.675927072   -1.273633431
     1      21     0.14193     0.24583     0.00000   -1.373615466   -2.671850371   -1.298234905
     1      21     0.14903     0.25812     0.00000   -1.353142827   -2.674679450   -1.321536623
     1      21     0.15612     0.27041     0.00000   -1.342773045   -2.681405897   -1.338632851
     1      21     0.16322     0.28271     0.00000   -1.344142223   -2.690308835   -1.346166612
     1      21     0.17032     0.29500     0.00000   -1.358345700   -2.706546367   -1.348200667
     1      21     0.17741     0.30729     0.00000   -1.385715711   -2.733971782   -1.348256070
     1      21     0.18451     0.31958     0.00000   -1.425770332   -2.772607117   -1.346836785
     1      21     0.19161     0.33187     0.00000   -1.477364095   -2.823477485   -1.346113390
     1      21     0.19870     0.34416     0.00000   -1.538961443   -2.889038358   -1.350076916
     1      21     0.20580     0.35646     0.00000   -1.608912862   -2.968147720   -1.359234858
     1      21     0.21290     0.36875     0.00000   -1.685649645   -3.057350804   -1.371701159
     1      21     0.21999     0.38104     0.00000   -1.767780323   -3.153532812   -1.385752489
     1      21     0.22709     0.39333     0.00000   -1.854109796   -3.254206245   -1.400096450
     1      21     0.23419     0.40562     0.00000   -1.943608504   -3.356688110   -1.413079606
     1      21     0.24128     0.41791     0.00000   -2.035352968   -3.457524088   -1.422171120
     1      21     0.24838     0.43021     0.00000   -2.128434952   -3.553988654   -1.425553702
     1      21     0.25548     0.44250     0.00000   -2.221804248   -3.647388761   -1.425584513
     1      21     0.26257     0.45479     0.00000   -2.313866139   -3.739337023   -1.425470885
     1      21     0.26967     0.46708     0.00000   -2.400656008   -3.828187769   -1.427531761
     1      21     0.27677     0.47937     0.00000   -2.461531345   -3.918440273   -1.456908928
     1      21     0.28386     0.49166     0.00000   -2.492405342   -4.002770374   -1.510365032
     1      21     0.29096     0.50395     0.00000   -2.461043456   -3.990224968   -1.529181513
     1      21     0.29805     0.51625     0.00000   -2.425277040   -3.965631897   -1.540354857
     1      21     0.30515     0.52854     0.00000   -2.389460055   -3.941727706   -1.552267651
     1      21     0.31225     0.54083     0.00000   -2.355140689   -3.919959663   -1.564818974
     1      21     0.31934     0.55312     0.00000   -2.323815227   -3.901011229   -1.577196002
     1      21     0.32644     0.56541     0.00000   -2.297080688   -3.884647623   -1.587566935
     1      21     0.33354     0.57770     0.00000   -2.276536569   -3.870219857   -1.593683288
     1      21     0.34063     0.59000     0.00000   -2.263541464   -3.859352311   -1.595810848
     1      21     0.34773     0.60229     0.00000   -2.258890328   -3.855278368   -1.596388039
     1      21     0.35374     0.59191     0.00000   -2.261978425   -3.857985747   -1.596007321
     1      21     0.35976     0.58154     0.00000   -2.270493624   -3.865483301   -1.594989677
     1      21     0.36577     0.57117     0.00000   -2.283621565   -3.877045147   -1.593423581
     1      21     0.37178     0.56079     0.00000   -2.300391304   -3.891512652   -1.591121349
     1      21     0.37780     0.55042     0.00000   -2.319810708   -3.907562965   -1.587752257
     1      21     0.38381     0.54004     0.00000   -2.340954212   -3.924117406   -1.583163194
     1      21     0.38982     0.52967     0.00000   -2.363000680   -3.940426927   -1.577426247
     1      21     0.39584     0.51930     0.00000   -2.385197712   -3.955838160   -1.570640448
     1      21     0.40185     0.50892     0.00000   -2.372511487   -3.841627663   -1.469116176
     1      21     0.40786     0.49855     0.00000   -2.287973156   -3.760703174   -1.472730018
     1      21     0.41388     0.48817     0.00000   -2.177992987   -3.621716076   -1.443723089
     1      21     0.41989     0.47780     0.00000   -2.058574725   -3.487310796   -1.428736071
     1      21     0.42590     0.46743     0.00000   -1.935520384   -3.352966927   -1.417446543
     1      21     0.43192     0.45705     0.00000   -1.810776879   -3.220135581   -1.409358702
     1      21     0.43793     0.44668     0.00000   -1.685634700   -3.090493284   -1.404858584
     1      21     0.44394     0.43631     0.00000   -1.561315135   -2.964867551   -1.403552416
     1      21     0.44996     0.42593     0.00000   -1.439511402   -2.845357302   -1.405845900
     1      21     0.45597     0.41556     0.00000   -1.325043042   -2.749255601   -1.424212560
     1      21     0.46198     0.40518     0.00000   -1.246849620   -2.751143732   -1.504294112
     1      21     0.46800     0.39481     0.00000   -1.227938236   -2.760721489   -1.532783253
     1      21     0.47401     0.38444     0.00000   -1.227191099   -2.769114490   -1.541923391
     1      21     0.48002     0.37406     0.00000   -1.228158809   -2.769391948   -1.541233139
     1      21     0.48604     0.36369     0.00000   -1.230042800   -2.770483333   -1.540440533
     1      21     0.49205     0.35331     0.00000   -1.232372971   -2.771663880   -1.539290909
     1      21     0.49806     0.34294     0.00000   -1.234760404   -2.772040706   -1.537280302
     1      21     0.50408     0.33257     0.00000   -1.236871992   -2.770734451   -1.533862459
     1      21     0.51009     0.32219     0.00000   -1.238434857   -2.767459618   -1.529024761
     1      21     0.51610     0.31182     0.00000   -1.239248319   -2.762765626   -1.523517307
     1      21     0.52212     0.30145     0.00000   -1.239195744   -2.763652500   -1.524456756
