# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      40     0.10222     0.05902     0.00000    0.278599212   -0.563923290   -0.842522502
     1      40     0.09200     0.05312     0.00000    0.269345025   -0.581125054   -0.850470080
     1      40     0.08178     0.04721     0.00000    0.268747596   -0.591982556   -0.860730152
     1      40     0.07156     0.04131     0.00000    0.277935323   -0.587902654   -0.865837977
     1      40     0.06133     0.03541     0.00000    0.295841682   -0.589337925   -0.885179607
     1      40     0.05111     0.02951     0.00000    0.319136149   -0.589427065   -0.908563213
     1      40     0.04089     0.02361     0.00000    0.343790304   -0.578872066   -0.922662370
     1      40     0.03067     0.01771     0.00000    0.366354829   -0.590416589   -0.956771419
     1      40     0.02044     0.01180     0.00000    0.384258356   -0.669692337   -1.053950693
     1      40     0.01022     0.00590     0.00000    0.395716329   -0.686109877   -1.081826206
     1      40     0.00000     0.00000     0.00000    0.399656140   -0.683407375   -1.083063515
     1      41     0.00000     0.00000     0.00000    0.997951172    0.107024072   -0.890927100
     1      41     0.00681     0.01179     0.00000    0.998264950    0.106384249   -0.891880701
     1      41     0.01362     0.02358     0.00000    0.998208194    0.102972946   -0.895235248
     1      41     0.02042     0.03538     0.00000    0.995665495    0.091282286   -0.904383209
     1      41     0.02723     0.04717     0.00000    0.988021354    0.068831852   -0.919189502
     1      41     0.03404     0.05896     0.00000    0.972678726    0.037032753   -0.935645973
     1      41     0.04085     0.07075     0.00000    0.947595614   -0.003683417   -0.951279030
     1      41     0.04766     0.08254     0.00000    0.911627434   -0.054093387   -0.965720822
     1      41     0.05446     0.09433     0.00000    0.864514060   -0.114386526   -0.978900586
     1      41     0.06127     0.10613     0.00000    0.806614453   -0.182979686   -0.989594139
     1      41     0.06808     0.11792     0.00000    0.738615893   -0.256997398   -0.995613292
     1      41     0.07489     0.12971     0.00000    0.661363287   -0.335581780   -0.996945067
     1      41     0.08170     0.14150     0.00000    0.575807049   -0.421198119   -0.997005168
     1      41     0.08850     0.15329     0.00000    0.483077786   -0.513850042   -0.996927828
     1      41     0.09531     0.16509     0.00000    0.437138012   -0.435773381   -0.872911392
     1      41     0.10212     0.17688     0.00000    0.372690753   -0.467720021   -0.840410774
     1      41     0.10893     0.18867     0.00000    0.392342894   -0.457794780   -0.850137674
     1      41     0.11574     0.20046     0.00000    0.407945564   -0.461369701   -0.869315265
     1      41     0.12254     0.21225     0.00000    0.417545603   -0.475888977   -0.893434580
     1      41     0.12935     0.22405     0.00000    0.419588715   -0.500657063   -0.920245778
     1      41     0.13616     0.23584     0.00000    0.412746186   -0.534974341   -0.947720527
     1      41     0.14297     0.24763     0.00000    0.396027351   -0.576462063   -0.972489413
     1      41     0.14978     0.25942     0.00000    0.368888420   -0.620451423   -0.989339843
     1      41     0.15658     0.27121     0.00000    0.331280832   -0.664217969   -0.995498801
     1      41     0.16339     0.28300     0.00000    0.283615866   -0.712822585   -0.996438451
     1      41     0.17020     0.29480     0.00000    0.226666098   -0.769799769   -0.996465867
     1      41     0.17701     0.30659     0.00000    0.161431297   -0.834689584   -0.996120881
     1      41     0.18382     0.31838     0.00000    0.089018345   -0.907980261   -0.996998605
     1      41     0.19062     0.33017     0.00000    0.010551092   -0.990996321   -1.001547413
     1      41     0.19743     0.34196     0.00000   -0.072875204   -1.082312415   -1.009437211
     1      41     0.20424     0.35376     0.00000   -0.160199903   -1.179358638   -1.019158735
     1      41     0.21105     0.36555     0.00000   -0.250359787   -1.280057349   -1.029697562
     1      41     0.21786     0.37734     0.00000   -0.342208454   -1.382666687   -1.040458233
     1      41     0.22466     0.38913     0.00000   -0.434352691   -1.484982400   -1.050629710
     1      41     0.23147     0.40092     0.00000   -0.524832672   -1.583586704   -1.058754032
     1      41     0.23828     0.41271     0.00000   -0.610473181   -1.674064586   -1.063591406
     1      41     0.24509     0.42451     0.00000   -0.685762793   -1.751932553   -1.066169760
     1      41     0.25190     0.43630     0.00000   -0.742529645   -1.809482336   -1.066952692
     1      41     0.25870     0.44809     0.00000   -0.775083232   -1.839915658   -1.064832426
     1      41     0.26551     0.45988     0.00000   -0.845411469   -1.885391644   -1.039980175
     1      41     0.27232     0.47167     0.00000   -0.923299211   -1.981791763   -1.058492552
     1      41     0.27913     0.48347     0.00000   -0.957352930   -2.051012530   -1.093659600
     1      41     0.28594     0.49526     0.00000   -0.960564949   -2.082333302   -1.121768353
     1      41     0.29275     0.50705     0.00000   -0.955428629   -2.101591616   -1.146162988
     1      41     0.29955     0.51884     0.00000   -0.948416213   -2.117225101   -1.168808888
     1      41     0.30636     0.53063     0.00000   -0.941571083   -2.130286908   -1.188715825
     1      41     0.31317     0.54242     0.00000   -0.935821395   -2.139145464   -1.203324069
     1      41     0.31998     0.55422     0.00000   -0.931637381   -2.141886241   -1.210248859
     1      41     0.32679     0.56601     0.00000   -0.929186942   -2.140690312   -1.211503370
     1      41     0.33359     0.57780     0.00000   -0.928383549   -2.140015986   -1.211632437
     1      41     0.33936     0.56785     0.00000   -0.928837125   -2.140387066   -1.211549941
     1      41     0.34513     0.55790     0.00000   -0.929931255   -2.141251200   -1.211319945
     1      41     0.35090     0.54794     0.00000   -0.931300265   -2.142138053   -1.210837787
     1      41     0.35667     0.53799     0.00000   -0.932533662   -2.142064962   -1.209531300
     1      41     0.36244     0.52804     0.00000   -0.933198325   -2.139763303   -1.206564978
     1      41     0.36821     0.51809     0.00000   -0.932861177   -2.134236664   -1.201375486
     1      41     0.37398     0.50814     0.00000   -0.931107360   -2.124936539   -1.193829178
     1      41     0.37974     0.49818     0.00000   -0.927556043   -2.111599606   -1.184043562
     1      41     0.38551     0.48823     0.00000   -0.888594751   -1.983717517   -1.095122766
     1      41     0.39128     0.47828     0.00000   -0.770790523   -1.854225207   -1.083434684
     1      41     0.39705     0.46833     0.00000   -0.645809316   -1.717255720   -1.071446405
     1      41     0.40282     0.45838     0.00000   -0.583161323   -1.687627592   -1.104466269
     1      41     0.40859     0.44842     0.00000   -0.497975173   -1.583960629   -1.085985456
     1      41     0.41436     0.43847     0.00000   -0.395372574   -1.468120729   -1.072748155
     1      41     0.42013     0.42852     0.00000   -0.283365946   -1.349801839   -1.066435893
     1      41     0.42590     0.41857     0.00000   -0.168007193   -1.234254765   -1.066247573
     1      41     0.43166     0.40861     0.00000   -0.054458115   -1.125978820   -1.071520706
     1      41     0.43743     0.39866     0.00000    0.051293055   -1.032692332   -1.083985387
     1      41     0.44320     0.38871     0.00000    0.141185745   -0.967346709   -1.108532453
     1      41     0.44897     0.37876     0.00000    0.207304175   -0.928968999   -1.136273174
     1      41     0.45474     0.36881     0.00000    0.248854358   -0.909842655   -1.158697013
     1      41     0.46051     0.35885     0.00000    0.272534918   -0.898880703   -1.171415621
     1      41     0.46628     0.34890     0.00000    0.285372568   -0.893225886   -1.178598454
     1      41     0.47205     0.33895     0.00000    0.288619559   -0.924621016   -1.213240575
     1      41     0.47782     0.32900     0.00000    0.288700723   -0.924220316   -1.212921040
     1      41     0.48358     0.31905     0.00000    0.288728771   -0.922322368   -1.211051139
     1      41     0.48935     0.30909     0.00000    0.289019019   -0.918533109   -1.207552128
     1      41     0.49512     0.29914     0.00000    0.289743014   -0.913357195   -1.203100209
     1      41     0.50089     0.28919     0.00000    0.290916365   -0.888455301   -1.179371665
     1      41     0.49067     0.28329     0.00000    0.291489923   -0.893089379   -1.184579302
