# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      20     0.23419     0.40562     0.00000   -2.656516750   -3.425353222   -0.768836472
     1      20     0.24128     0.41791     0.00000   -2.642942717   -3.417616908   -0.774674191
     1      20     0.24838     0.43021     0.00000   -2.624948006   -3.401851297   -0.776903291
     1      20     0.25548     0.44250     0.00000   -2.603127395   -3.380182567   -0.777055172
     1      20     0.26257     0.45479     0.00000   -2.578556307   -3.355606362   -0.777050055
     1      20     0.26967     0.46708     0.00000   -2.554506525   -3.331387785   -0.776881261
     1      20     0.27677     0.47937     0.00000   -2.537836816   -3.319878612   -0.782041795
     1      20     0.28386     0.49166     0.00000   -2.550847980   -3.320698600   -0.769850621
     1      20     0.29096     0.50395     0.00000   -2.631609997   -3.398264320   -0.766654323
     1      20     0.29805     0.51625     0.00000   -2.707355021   -3.474782602   -0.767427581
     1      20     0.30515     0.52854     0.00000   -2.771487143   -3.540153983   -0.768666840
     1      20     0.31225     0.54083     0.00000   -2.821951070   -3.592000265   -0.770049195
     1      20     0.31934     0.55312     0.00000   -2.858200067   -3.626725865   -0.768525798
     1      20     0.32644     0.56541     0.00000   -2.879030377   -3.648493457   -0.769463080
     1      20     0.33354     0.57770     0.00000   -2.894056414   -3.664396080   -0.770339666
     1      20     0.34063     0.59000     0.00000   -2.903799935   -3.674362277   -0.770562342
     1      20     0.34773     0.60229     0.00000   -2.907642397   -3.678216091   -0.770573694
     1      20     0.35374     0.59191     0.00000   -2.904362127   -3.674925288   -0.770563162
     1      20     0.35976     0.58154     0.00000   -2.893280860   -3.663807579   -0.770526719
     1      20     0.36577     0.57117     0.00000   -2.871401168   -3.641830011   -0.770428843
     1      20     0.37178     0.56079     0.00000   -2.831844678   -3.606070882   -0.774226204
     1      20     0.37780     0.55042     0.00000   -2.767569942   -3.541142324   -0.773572382
     1      20     0.38381     0.54004     0.00000   -2.686324288   -3.458878031   -0.772553743
     1      20     0.38982     0.52967     0.00000   -2.591403794   -3.362603944   -0.771200150
     1      20     0.39584     0.51930     0.00000   -2.486209513   -3.255982530   -0.769773017
     1      20     0.40185     0.50892     0.00000   -2.407900477   -3.247282778   -0.839382300
     1      20     0.40786     0.49855     0.00000   -2.415655605   -3.243201235   -0.827545630
     1      20     0.41388     0.48817     0.00000   -2.428728498   -3.252741868   -0.824013371
     1      20     0.41989     0.47780     0.00000   -2.446199946   -3.264134967   -0.817935021
     1      20     0.42590     0.46743     0.00000   -2.463240022   -3.275511223   -0.812271201
     1      20     0.43192     0.45705     0.00000   -2.478785709   -3.286867327   -0.808081617
     1      20     0.43793     0.44668     0.00000   -2.492437287   -3.298322455   -0.805885168
     1      20     0.44394     0.43631     0.00000   -2.504015818   -3.309264492   -0.805248674
     1      20     0.44996     0.42593     0.00000   -2.513458823   -3.318534121   -0.805075298
     1      20     0.45597     0.41556     0.00000   -2.520788812   -3.325609788   -0.804820975
     1      20     0.46198     0.40518     0.00000   -2.526101979   -3.331384660   -0.805282681
     1      20     0.46800     0.39481     0.00000   -2.529562249   -3.334489394   -0.804927145
     1      20     0.47401     0.38444     0.00000   -2.531396533   -3.332804854   -0.801408321
     1      20     0.48002     0.37406     0.00000   -2.531886939   -3.331486317   -0.799599379
     1      20     0.48604     0.36369     0.00000   -2.531359238   -3.328900187   -0.797540949
     1      20     0.49205     0.35331     0.00000   -2.530167244   -3.324926887   -0.794759643
     1      20     0.49806     0.34294     0.00000   -2.528672394   -3.319568668   -0.790896274
     1      20     0.50408     0.33257     0.00000   -2.527220158   -3.312921898   -0.785701740
     1      20     0.51009     0.32219     0.00000   -2.526115022   -3.305537495   -0.779422473
     1      20     0.51610     0.31182     0.00000   -2.525596659   -3.298590070   -0.772993411
     1      20     0.52212     0.30145     0.00000   -2.525819659   -3.303395389   -0.777575730
     1      20     0.51146     0.29529     0.00000   -2.524597770   -3.290016354   -0.765418584
     1      20     0.50081     0.28914     0.00000   -2.520933722   -3.286882107   -0.765948384
     1      20     0.49015     0.28299     0.00000   -2.514832524   -3.282010959   -0.767178435
     1      20     0.47950     0.27684     0.00000   -2.506302474   -3.274730368   -0.768427894
     1      20     0.46884     0.27069     0.00000   -2.495355321   -3.264820731   -0.769465411
     1      20     0.45819     0.26453     0.00000   -2.482006125   -3.253677491   -0.771671366
     1      20     0.44753     0.25838     0.00000   -2.466273494   -3.240450906   -0.774177412
     1      20     0.43687     0.25223     0.00000   -2.448179756   -3.222530265   -0.774350509
     1      20     0.42622     0.24608     0.00000   -2.427750685   -3.200029397   -0.772278712
     1      20     0.41556     0.23993     0.00000   -2.405016035   -3.178882543   -0.773866509
     1      20     0.40491     0.23377     0.00000   -2.380009595   -3.155492071   -0.775482476
     1      20     0.39425     0.22762     0.00000   -2.352769329   -3.129102635   -0.776333307
     1      20     0.38360     0.22147     0.00000   -2.323337787   -3.100036786   -0.776698999
     1      20     0.37294     0.21532     0.00000   -2.291762500   -3.068515201   -0.776752701
     1      20     0.36229     0.20917     0.00000   -2.258096322   -3.034795350   -0.776699029
     1      20     0.35163     0.20301     0.00000   -2.222398035   -2.994887650   -0.772489615
     1      20     0.34098     0.19686     0.00000   -2.184732681   -2.959254402   -0.774521721
     1      20     0.33032     0.19071     0.00000   -2.145172542   -2.917177234   -0.772004691
     1      20     0.31966     0.18456     0.00000   -2.103797163   -2.872648984   -0.768851821
     1      20     0.30901     0.17841     0.00000   -2.060694343   -2.826150306   -0.765455963
     1      20     0.29835     0.17225     0.00000   -2.015960557   -2.778132010   -0.762171453
     1      20     0.28770     0.16610     0.00000   -1.969701869   -2.728998850   -0.759296981
     1      20     0.27704     0.15995     0.00000   -1.922035055   -2.679105052   -0.757069997
     1      20     0.26639     0.15380     0.00000   -1.873088700   -2.628700679   -0.755611978
     1      20     0.25573     0.14765     0.00000   -1.823005401   -2.577409982   -0.754404581
     1      20     0.24508     0.14149     0.00000   -1.771945554   -2.526382608   -0.754437054
     1      20     0.23442     0.13534     0.00000   -1.720095022   -2.474187565   -0.754092543
     1      20     0.22376     0.12919     0.00000   -1.667686634   -2.421343942   -0.753657308
     1      20     0.21311     0.12304     0.00000   -1.615075559   -2.367941209   -0.752865650
     1      20     0.20245     0.11689     0.00000   -1.563178180   -2.313668261   -0.750490082
     1      20     0.19180     0.11073     0.00000   -1.520714265   -2.238398484   -0.717684219
     1      20     0.18114     0.10458     0.00000   -1.544080159   -2.196786827   -0.652706669
     1      20     0.17049     0.09843     0.00000   -1.587430896   -2.236932857   -0.649501962
     1      20     0.15983     0.09228     0.00000   -1.630413049   -2.279482506   -0.649069458
     1      20     0.14918     0.08613     0.00000   -1.671594108   -2.320617123   -0.649023015
     1      20     0.13852     0.07998     0.00000   -1.710465333   -2.359644363   -0.649179030
     1      20     0.12787     0.07382     0.00000   -1.746427539   -2.396156918   -0.649729380
     1      20     0.11721     0.06767     0.00000   -1.776872872   -2.429587263   -0.652714391
     1      20     0.10655     0.06152     0.00000   -1.761619707   -2.462818210   -0.701198502
     1      20     0.09590     0.05537     0.00000   -1.689901637   -2.428630178   -0.738728541
     1      20     0.08524     0.04922     0.00000   -1.614427238   -2.368928654   -0.754501416
     1      20     0.07459     0.04306     0.00000   -1.539300397   -2.305948472   -0.766648075
     1      20     0.06393     0.03691     0.00000   -1.465320656   -2.252094618   -0.786773962
     1      20     0.05328     0.03076     0.00000   -1.393105099   -2.203074578   -0.809969479
     1      20     0.04262     0.02461     0.00000   -1.323503975   -2.151684598   -0.828180623
     1      20     0.03197     0.01846     0.00000   -1.257999459   -2.110821851   -0.852822391
     1      20     0.02131     0.01230     0.00000   -1.199603564   -2.108266802   -0.908663237
     1      20     0.01066     0.00615     0.00000   -1.155035248   -2.101944774   -0.946909526
     1      20     0.00000     0.00000     0.00000   -1.137122618   -2.100380980   -0.963258362
     1      21     0.00000     0.00000     0.00000   -0.913778158   -1.625853874   -0.712075716
     1      21     0.00710     0.01229     0.00000   -0.905355433   -1.627535317   -0.722179884
     1      21     0.01419     0.02458     0.00000   -0.900518601   -1.623877172   -0.723358571
     1      21     0.02129     0.03687     0.00000   -0.911440751   -1.630588154   -0.719147402
     1      21     0.02839     0.04917     0.00000   -0.933647033   -1.651024436   -0.717377404
     1      21     0.03548     0.06146     0.00000   -0.964564137   -1.681913206   -0.717349069
     1      21     0.04258     0.07375     0.00000   -1.003369014   -1.721440612   -0.718071598
     1      21     0.04968     0.08604     0.00000   -1.049785156   -1.768788432   -0.719003276
     1      21     0.05677     0.09833     0.00000   -1.103685720   -1.823548155   -0.719862435
     1      21     0.06387     0.11062     0.00000   -1.164950514   -1.885412971   -0.720462457
     1      21     0.07097     0.12292     0.00000   -1.233398021   -1.954099560   -0.720701539
     1      21     0.07806     0.13521     0.00000   -1.308739503   -2.029437872   -0.720698369
     1      21     0.08516     0.14750     0.00000   -1.390524586   -2.111214579   -0.720689994
     1      21     0.09226     0.15979     0.00000   -1.477950481   -2.198573842   -0.720623362
     1      21     0.09935     0.17208     0.00000   -1.566522481   -2.280433573   -0.713911092
     1      21     0.10645     0.18437     0.00000   -1.561695581   -2.215817659   -0.654122078
     1      21     0.11354     0.19667     0.00000   -1.518885633   -2.179706183   -0.660820550
     1      21     0.12064     0.20896     0.00000   -1.476684445   -2.150408466   -0.673724022
     1      21     0.12774     0.22125     0.00000   -1.437254135   -2.126796509   -0.689542373
     1      21     0.13483     0.23354     0.00000   -1.402293642   -2.109208861   -0.706915219
     1      21     0.14193     0.24583     0.00000   -1.373615466   -2.098384294   -0.724768828
     1      21     0.14903     0.25812     0.00000   -1.353142827   -2.094255421   -0.741112593
     1      21     0.15612     0.27041     0.00000   -1.342773045   -2.095372494   -0.752599449
     1      21     0.16322     0.28271     0.00000   -1.344142223   -2.101414732   -0.757272510
     1      21     0.17032     0.29500     0.00000   -1.358345700   -2.116707680   -0.758361980
     1      21     0.17741     0.30729     0.00000   -1.385715711   -2.144106615   -0.758390904
     1      21     0.18451     0.31958     0.00000   -1.425770332   -2.183397099   -0.757626767
     1      21     0.19161     0.33187     0.00000   -1.477364095   -2.233884595   -0.756520500
     1      21     0.19870     0.34416     0.00000   -1.538961443   -2.294945751   -0.755984308
     1      21     0.20580     0.35646     0.00000   -1.608912862   -2.365439964   -0.756527101
     1      21     0.21290     0.36875     0.00000   -1.685649645   -2.443665383   -0.758015739
     1      21     0.21999     0.38104     0.00000   -1.767780323   -2.527907219   -0.760126896
     1      21     0.22709     0.39333     0.00000   -1.854109796   -2.616641409   -0.762531613
     1      21     0.23419     0.40562     0.00000   -1.943608504   -2.708430999   -0.764822495
     1      21     0.24128     0.41791     0.00000   -2.035352968   -2.801807663   -0.766454696
     1      21     0.24838     0.43021     0.00000   -2.128434952   -2.895501966   -0.767067014
     1      21     0.25548     0.44250     0.00000   -2.221804248   -2.988893092   -0.767088844
     1      21     0.26257     0.45479     0.00000   -2.313866139   -3.080942652   -0.767076513
     1      21     0.26967     0.46708     0.00000   -2.400656008   -3.167976794   -0.767320786
     1      21     0.27677     0.47937     0.00000   -2.461531345   -3.233189370   -0.771658025
     1      21     0.28386     0.49166     0.00000   -2.492405342   -3.277680581   -0.785275239
     1      21     0.29096     0.50395     0.00000   -2.461043456   -3.257958926   -0.796915470
     1      21     0.29805     0.51625     0.00000   -2.425277040   -3.234394755   -0.809117715
     1      21     0.30515     0.52854     0.00000   -2.389460055   -3.211530111   -0.822070056
     1      21     0.31225     0.54083     0.00000   -2.355140689   -3.190019069   -0.834878380
     1      21     0.31934     0.55312     0.00000   -2.323815227   -3.170236662   -0.846421434
     1      21     0.32644     0.56541     0.00000   -2.297080688   -3.152024012   -0.854943324
     1      21     0.33354     0.57770     0.00000   -2.276536569   -3.135520761   -0.858984192
     1      21     0.34063     0.59000     0.00000   -2.263541464   -3.123347466   -0.859806002
     1      21     0.34773     0.60229     0.00000   -2.258890328   -3.118827875   -0.859937547
     1      21     0.35374     0.59191     0.00000   -2.261978425   -3.121829753   -0.859851328
     1      21     0.35976     0.58154     0.00000   -2.270493624   -3.130113534   -0.859619910
     1      21     0.36577     0.57117     0.00000   -2.283621565   -3.142843449   -0.859221884
     1      21     0.37178     0.56079     0.00000   -2.300391304   -3.158798501   -0.858407197
     1      21     0.37780     0.55042     0.00000   -2.319810708   -3.176596840   -0.856786132
     1      21     0.38381     0.54004     0.00000   -2.340954212   -3.195053899   -0.854099687
     1      21     0.38982     0.52967     0.00000   -2.363000680   -3.213302823   -0.850302144
     1      21     0.39584     0.51930     0.00000   -2.385197712   -3.230628464   -0.845430752
     1      21     0.40185     0.50892     0.00000   -2.372511487   -3.142832543   -0.770321056
     1      21     0.40786     0.49855     0.00000   -2.287973156   -3.072491850   -0.784518694
     1      21     0.41388     0.48817     0.00000   -2.177992987   -2.946715436   -0.768722449
     1      21     0.41989     0.47780     0.00000   -2.058574725   -2.822523062   -0.763948337
     1      21     0.42590     0.46743     0.00000   -1.935520384   -2.697032718   -0.761512334
     1      21     0.43192     0.45705     0.00000   -1.810776879   -2.570872934   -0.760096055
     1      21     0.43793     0.44668     0.00000   -1.685634700   -2.445114569   -0.759479869
     1      21     0.44394     0.43631     0.00000   -1.561315135   -2.321142785   -0.759827650
     1      21     0.44996     0.42593     0.00000   -1.439511402   -2.202143037   -0.762631635
     1      21     0.45597     0.41556     0.00000   -1.325043042   -2.103734129   -0.778691087
     1      21     0.46198     0.40518     0.00000   -1.246849620   -2.090378690   -0.843529070
     1      21     0.46800     0.39481     0.00000   -1.227938236   -2.095460211   -0.867521975
     1      21     0.47401     0.38444     0.00000   -1.227191099   -2.103352140   -0.876161041
     1      21     0.48002     0.37406     0.00000   -1.228158809   -2.104504404   -0.876345595
     1      21     0.48604     0.36369     0.00000   -1.230042800   -2.106536389   -0.876493589
     1      21     0.49205     0.35331     0.00000   -1.232372971   -2.109075581   -0.876702611
     1      21     0.49806     0.34294     0.00000   -1.234760404   -2.111798264   -0.877037860
     1      21     0.50408     0.33257     0.00000   -1.236871992   -2.114402562   -0.877530571
     1      21     0.51009     0.32219     0.00000   -1.238434857   -2.116589613   -0.878154756
     1      21     0.51610     0.31182     0.00000   -1.239248319   -2.118056075   -0.878807757
     1      21     0.52212     0.30145     0.00000   -1.239195744   -2.123645476   -0.884449732
