# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      21     0.28369     0.49137     0.00000   -3.492255392   -4.354027453   -0.861772061
     1      21     0.29079     0.50366     0.00000   -3.480242430   -4.357938677   -0.877696247
     1      21     0.29788     0.51594     0.00000   -3.456608444   -4.348366835   -0.891758391
     1      21     0.30497     0.52823     0.00000   -3.430387445   -4.335752095   -0.905364650
     1      21     0.31206     0.54051     0.00000   -3.404704096   -4.323011181   -0.918307085
     1      21     0.31916     0.55279     0.00000   -3.381361050   -4.311092117   -0.929731067
     1      21     0.32625     0.56508     0.00000   -3.361738813   -4.299808704   -0.938069892
     1      21     0.33334     0.57736     0.00000   -3.346942265   -4.288921740   -0.941979475
     1      21     0.34043     0.58965     0.00000   -3.337745808   -4.280447795   -0.942701987
     1      21     0.34753     0.60193     0.00000   -3.334494008   -4.277283051   -0.942789043
     1      21     0.35354     0.59156     0.00000   -3.336636836   -4.279369029   -0.942732193
     1      21     0.35955     0.58120     0.00000   -3.342548597   -4.285123764   -0.942575167
     1      21     0.36556     0.57083     0.00000   -3.351688591   -4.293958575   -0.942269983
     1      21     0.37156     0.56046     0.00000   -3.363395369   -4.304915645   -0.941520276
     1      21     0.37757     0.55009     0.00000   -3.376934002   -4.316812602   -0.939878600
     1      21     0.38358     0.53973     0.00000   -3.391500207   -4.328520076   -0.937019869
     1      21     0.38959     0.52936     0.00000   -3.406093368   -4.338871135   -0.932777767
     1      21     0.39560     0.51899     0.00000   -3.418733319   -4.345431898   -0.926698579
     1      21     0.40161     0.50862     0.00000   -3.418699468   -4.331193791   -0.912494323
     1      21     0.40762     0.49825     0.00000   -3.347407040   -4.212877926   -0.865470886
     1      21     0.41363     0.48789     0.00000   -3.301943898   -4.191657753   -0.889713856
     1      21     0.41964     0.47752     0.00000   -3.235722319   -4.113052259   -0.877329940
     1      21     0.42565     0.46715     0.00000   -3.145986613   -4.012781748   -0.866795135
     1      21     0.43166     0.45678     0.00000   -3.041085715   -3.900938192   -0.859852477
     1      21     0.43767     0.44642     0.00000   -2.927608038   -3.783940679   -0.856332642
     1      21     0.44368     0.43605     0.00000   -2.809934218   -3.665309779   -0.855375561
     1      21     0.44969     0.42568     0.00000   -2.691334351   -3.547774198   -0.856439846
     1      21     0.45570     0.41531     0.00000   -2.575051561   -3.435369520   -0.860317959
     1      21     0.46171     0.40494     0.00000   -2.465764126   -3.334504305   -0.868740180
     1      21     0.46772     0.39458     0.00000   -2.372190241   -3.258660306   -0.886470066
     1      21     0.47373     0.38421     0.00000   -2.307034849   -3.219086402   -0.912051553
     1      21     0.47974     0.37384     0.00000   -2.272420158   -3.201031663   -0.928611505
     1      21     0.48575     0.36347     0.00000   -2.256246245   -3.192477713   -0.936231468
     1      21     0.49176     0.35311     0.00000   -2.248779409   -3.188701797   -0.939922388
     1      21     0.49777     0.34274     0.00000   -2.245464580   -3.187459475   -0.941994895
     1      21     0.50378     0.33237     0.00000   -2.244171041   -3.187468201   -0.943297160
     1      21     0.50979     0.32200     0.00000   -2.243756973   -3.187935953   -0.944178980
